row_id,repayment_rate
431,42.044722748355916
432,38.56202969056527
433,43.727548086186104
434,62.89116478175971
436,91.38032489948489
437,42.78962213992279
439,14.543055737547801
440,36.22283148679762
448,61.79876241780417
449,66.2684842231778
458,25.76118864654858
459,38.76198095726729
460,39.28865305671485
462,53.79460355661286
463,61.803303773332225
464,26.248928414545784
469,26.489403276241486
471,33.24210617551438
472,65.77255254135537
474,39.29767455918673
475,26.331231130849964
476,33.24210617551438
477,83.94573674500612
481,34.92642546683995
482,51.02865846496674
485,26.02304716511143
486,58.917272505540886
487,69.12541981856631
488,67.60773476206363
489,78.03764303211646
491,48.796977061398884
493,39.47117423447883
494,34.23424011920394
497,21.445489074356022
498,86.84263716093501
500,33.26833377181669
501,55.26235485018673
502,14.477188904394959
503,50.77884523382473
504,56.61234145563521
505,54.70862384160475
508,36.342361634414544
510,30.091788267719135
514,37.19490425580599
515,96.05087483694707
518,60.94327899587192
519,48.78907474687412
521,44.50759354048056
522,83.34973645685623
523,54.372461858801195
524,53.28728790828596
527,42.572480776
528,48.04186198798812
529,42.915807239020864
530,59.624516378214594
531,48.125413046502985
535,20.075098106815695
537,34.842641930650686
538,53.31253284658701
539,62.25557335301944
540,44.24554702184262
541,49.13883153832444
542,33.56078776999386
548,33.24210617551438
549,53.290658233228434
550,46.98076983174041
551,47.3027564130475
553,21.273889802676397
556,29.07579212926102
557,52.79985408742187
558,26.331231130849964
559,65.88598214826517
560,60.10512074299883
561,50.414779863514966
563,36.18378180430399
564,59.258307057772946
565,28.93751573253352
567,15.299166549354547
568,57.416832624405984
570,49.889625909375
571,26.29476753498732
572,41.08807112613337
573,42.044722748355916
580,13.192690183804812
582,48.02383502222649
583,52.65543674870299
584,36.12724464516825
585,24.191437371555008
586,20.793584796933843
587,70.95413463021437
591,24.475616875937355
593,51.337403291210144
596,18.9594043918432
597,54.88729524314776
598,33.24210617551438
600,42.572480776
601,34.121402173988834
603,50.79671001972085
605,48.893521698700745
607,62.48840656084706
610,73.44084494726155
611,18.471530914327012
612,62.34463712206999
613,57.57377519140774
615,45.6960051821491
617,28.50719807782996
618,33.85640688311305
620,36.719557752044366
621,24.197015111555075
623,26.442534646783578
624,61.072394412037404
627,97.75794100918984
628,19.95148061789195
631,29.009944751731894
632,14.548149907381857
633,71.10905631348304
635,36.00539883131823
636,46.3603161341383
637,75.08030534951544
638,60.1567663134503
639,25.271335623178146
641,23.82862506900128
642,42.572480776
643,65.88004059448751
644,34.828304775013514
652,73.44861592568311
654,19.672117891702037
656,14.41529873474204
657,22.102776067243838
658,93.29154738200269
659,56.30165420674081
660,26.34435691847602
663,56.42437252229808
665,87.93768969374824
666,62.301191383925186
667,54.21623620173259
668,38.56202969056527
669,41.69222271396184
670,56.345930438197456
672,24.142070705999483
674,66.53770079902806
675,28.13698442177588
676,43.07929602738785
677,30.993701662910492
679,34.2196522648706
683,63.07034189115874
684,18.458547936087722
685,26.02304716511143
686,31.11841923538061
687,26.331231130849964
688,46.060007130105625
693,55.749677205653036
694,49.030104264135616
695,50.83281286702452
696,70.00422479669062
698,43.289374882827914
700,26.331231130849964
702,21.904046832959374
709,89.02657008958478
710,43.21770727244822
712,26.563081489100156
713,44.813137661188016
714,31.042433902714375
716,16.61176654498468
718,35.71516843638447
720,20.22216910533567
721,83.75095620410171
724,54.24711609744786
725,31.803351935191625
726,33.41044203239388
727,29.791562482243258
728,25.567271975780958
729,82.39834989040556
733,49.285979188596045
734,57.276229152020534
735,16.85128782568349
736,50.470703084905445
738,51.45312590515015
739,41.37545502921436
741,34.50912834994685
742,49.432501374623214
745,19.69916948901289
746,72.70775392726001
747,36.04927807439165
749,94.37754774951475
750,45.109913404751175
753,25.526004905626113
754,66.30140449017922
755,82.92868561790189
757,32.491122984868454
758,52.90348601039028
759,54.75798281218437
760,51.30885305743102
761,86.2365636278188
762,56.76330769778562
763,42.78962213992279
764,40.22997585057616
765,27.764661373801193
767,48.423674814436986
768,53.02417793972135
769,65.84303170900485
770,27.733743045778905
771,26.02304716511143
772,62.50721383760883
773,33.214126806773095
775,42.34359647441484
777,93.69863484105794
778,33.070128306763216
780,32.333529708141164
781,30.05585252804563
782,23.602766680989113
783,64.61894403043867
784,69.20507114205402
785,61.67313230420862
795,25.611786559914357
798,74.22175925267305
799,31.352094888744073
805,68.14771859509015
806,62.08486779478563
807,47.21947691374438
810,50.0837614559094
811,53.526803313982434
813,72.05704863990015
816,98.16790985888896
817,91.22674451543865
820,95.4631009782612
824,36.86219211269588
826,54.041930182368354
827,31.236478695362887
828,50.5026487613907
829,69.46210843360018
831,92.08037719455724
832,56.411315914953285
833,83.81716488363207
834,95.75471773538833
836,31.33914536183155
838,46.77971280870896
839,14.922229378839038
840,79.65521055741753
842,48.60787957416886
843,45.31573198946751
844,58.28375344130607
845,16.471495542387856
846,38.888323787406634
847,63.78135182126997
849,70.1528045639293
850,37.229021256528256
851,33.24210617551438
852,65.19136227202975
853,46.69940493242274
854,52.418363502723125
856,91.49054425397993
859,74.26956284831064
860,53.17208862720902
861,27.67990966489725
862,49.98246922069636
863,86.0427806346408
866,57.92494618745383
870,45.58105672748578
871,79.13380177891328
874,81.13147724116871
875,20.793584796933843
879,44.00520849851658
880,30.081815983390964
881,62.22146639940263
882,33.24210617551438
883,17.45529319832674
885,60.81782967695911
886,52.80356832350717
888,51.08697693119999
889,10.890634617611308
895,60.3310579752454
896,36.70041446133495
898,61.31585622284308
899,86.50439939718443
901,42.75398353487886
903,28.04307603213046
905,92.54455862886742
906,59.96124053062678
907,64.50375875570789
908,68.1159692416
911,26.32811091923205
913,52.1048389044162
915,41.40316936297658
917,33.42728120465562
921,37.47577533563291
922,54.28795565475075
925,35.395557676225806
926,78.72993020248336
928,87.98645031875367
929,64.28730318123479
930,34.769883251447425
931,49.53031004209492
932,32.77391926677791
933,35.94883682049684
934,77.71167126217017
935,43.87456463450316
937,72.06626840241502
940,23.679977217722723
941,27.70654314723127
942,68.4861647298479
943,60.29263253303739
944,84.50717157392124
946,26.22218018873293
947,28.320390468552798
948,53.686535496002634
949,38.46276109565343
950,42.73374017126619
953,30.019056962621008
955,70.64017828309366
956,46.088511555895444
959,22.130389259434843
960,32.49807693352521
961,29.43841755991038
962,26.973692172162576
963,33.85640688311305
964,77.25638661424945
965,61.65669629333983
966,29.6251799252836
967,57.60954967716718
971,38.535435183337384
975,24.045943619589064
978,41.81225790956134
979,67.54889212216082
982,36.034986045584105
983,30.682869028994233
984,85.72533669667932
988,90.62458778891437
989,50.16224681493674
990,36.14644594088272
992,51.77353908206959
993,34.46343681765303
996,37.90700343476722
1001,36.88209968586643
1002,71.86247211696676
1004,71.93817007474462
1005,25.247009814093943
1007,45.23326082449999
1009,36.70041446133495
1010,84.87792985972189
1011,82.48081768150396
1013,42.672887567471626
1014,41.389911866738125
1015,13.276056169102624
1017,50.10302593982848
1018,13.574288785530412
1019,19.32393380219343
1020,18.934535921989667
1021,44.22141488561659
1022,76.95978167147916
1025,59.46723375287952
1026,48.91085222124937
1028,75.28416615355832
1030,20.793584796933843
1032,60.00908194127042
1033,36.26679655599228
1034,62.7171877625269
1036,80.32636125738381
1037,30.99789669130744
1038,38.63497038841009
1040,24.475616875937355
1041,57.510759362790616
1042,16.996617801315885
1043,42.46952435058405
1044,20.075098106815695
1048,12.99289997944069
1049,65.20948915540376
1050,23.295475119592602
1051,30.99789669130744
1054,24.279986269023052
1055,59.750850214917364
1056,24.197615798615708
1057,26.563081489100156
1058,57.867711073782
1061,27.912535608602205
1062,43.35124567135896
1063,23.414864426799998
1064,38.57109080673051
1065,40.89341347069472
1068,24.049358134766585
1069,27.880366873603922
1070,59.47625990639492
1071,33.24210617551438
1072,36.128022678540674
1076,24.975723502588927
1079,19.868488919201997
1080,47.02774039036042
1081,34.71037234067075
1082,18.039186766966036
1084,46.352280471960626
1085,73.14214758834737
1086,83.00996439154159
1087,34.24154755781169
1089,36.11058637402044
1090,52.78295380236398
1091,59.31918244848784
1092,76.20999644915604
1093,20.686952620955214
1094,20.18412958266589
1095,42.296036095359916
1096,33.24210617551438
1099,41.69222271396184
1100,49.122093198983414
1102,56.01642207648503
1103,90.24707586862216
1104,62.82564177460473
1105,65.42101403836898
1107,12.656224327727212
1108,92.57161053482876
1110,58.71423574507903
1112,9.026071542094622
1114,16.61176654498468
1116,66.52801298401643
1117,63.858721163999995
1120,42.134936591688394
1121,43.66281206326763
1122,65.29837026722554
1123,41.37405973744317
1124,20.058821732106694
1125,33.030373017330085
1126,60.214609362147606
1130,33.24210617551438
1135,25.065319299931737
1137,38.398708148189
1139,86.37894650218324
1141,24.475616875937355
1142,29.487746218883693
1143,26.674486700047222
1144,82.10201957206564
1147,29.171342720423016
1149,65.77962008403395
1154,42.63077927573977
1155,75.67073895586715
1156,13.177196429653035
1157,12.022129119466932
1159,38.60199033900253
1160,69.05569623794878
1161,81.20091701234315
1162,44.60977771173835
1164,24.952383459297092
1165,70.07349820525332
1166,36.30856107494187
1167,25.80457804001507
1169,14.476884394083084
1170,47.78887170032324
1172,45.8281772492187
1176,16.85128782568349
1177,34.769883251447425
1178,31.435376101589537
1182,63.7910383697503
1183,70.99261301130223
1184,31.42254533061214
1185,36.37522091633725
1186,66.35865958098766
1187,30.611827521446195
1188,26.331231130849964
1191,50.68152473434696
1195,77.58066709660883
1196,33.85640688311305
1198,88.41976776881326
1200,83.23873106536236
1203,65.96431526810126
1204,52.2028473219677
1206,62.7671190881812
1207,33.998856170547505
1208,45.20530225241558
1211,46.65260709035723
1213,50.642836545430725
1214,21.873447021595126
1215,59.854116983075045
1216,20.78734412890625
1219,65.33162745283983
1220,56.84393740074028
1222,45.98402033933192
1223,32.533555178677176
1224,82.39834989040556
1227,30.97431907228663
1228,39.88154834226559
1229,54.16928557767671
1231,46.98076983174041
1232,25.605187708319757
1233,38.426153551590154
1234,39.636447618667475
1236,30.56485799520884
1238,33.24210617551438
1239,32.896916964240276
1240,34.849154615544194
1241,39.990652414838635
1242,52.372261050201736
1244,33.24210617551438
1245,32.58708149489812
1246,41.26137176443473
1247,14.46569849604543
1249,27.314202263360823
1250,24.713412608845353
1251,22.77863362325719
1252,24.713412608845353
1253,69.5175632406278
1254,48.37781905879859
1255,13.129943615485484
1258,25.093535414238612
1262,58.05338288120141
1264,66.85773596424757
1265,50.42753986838619
1266,49.18262566836567
1268,62.23600328383336
1269,46.03898840454371
1270,52.26532238429088
1271,50.72223278525674
1273,23.450942805570346
1274,52.86778657991445
1275,24.5836359249791
1276,16.875395897814762
1277,69.28696851512562
1278,33.59461068001894
1279,22.685274610189943
1280,46.95494203360507
1283,63.65493955541448
1286,30.682869028994233
1287,61.94082854226851
1288,82.99543938483299
1289,20.59958747260139
1290,69.25123539917438
1295,57.231872745939455
1296,81.88911192428172
1297,72.91799816614476
1299,79.89793310773766
1301,41.23597869518683
1302,24.384507179891912
1303,36.14644594088272
1308,43.766101735419966
1309,40.60581725865209
1312,76.27569472721437
1313,36.2725172543828
1314,36.26679655599228
1315,47.228845860875
1317,47.7433558646576
1319,77.29414284898901
1320,27.961806901157676
1321,28.51711598645706
1322,62.57079713610846
1323,73.72578050697312
1325,76.70386622866016
1326,59.98115175438757
1327,50.90187919239761
1328,71.99757777918477
1330,27.70654314723127
1331,94.37754774951475
1333,64.7842098792982
1335,65.83805635896464
1338,38.1545818235309
1343,24.975723502588927
1347,24.475616875937355
1350,57.94778090604197
1354,38.08088876351955
1355,32.1931113728315
1356,69.03975785680777
1358,28.78778862629481
1359,57.96445833480612
1360,49.15857000295822
1362,53.46860699883965
1363,66.69688655261437
1364,21.158010021780488
1367,78.99066850071644
1368,28.486629705255925
1369,23.602766680989113
1370,67.39093572345875
1371,56.980375794469005
1375,65.20948915540376
1377,33.24210617551438
1378,49.15857000295822
1381,33.5006290231341
1382,28.887005719148032
1383,37.00329759977463
1384,63.01150761674841
1386,42.38242505672955
1387,43.991563464985624
1389,86.52320733381967
1390,26.279309115994582
1395,74.57186188167094
1398,32.70609793103264
1399,87.58931451765966
1401,80.5983859353523
1402,61.43408302460416
1403,35.477067309785625
1407,61.44481761177312
1408,43.164630947349075
1410,43.701854540368885
1412,35.98061278178748
1415,23.65137820652375
1417,54.787369776143784
1419,24.72644085227483
1420,55.55189564543377
1423,19.35112762351943
1427,46.73248206837268
1428,29.009944751731894
1431,50.08527150180253
1432,44.464591035076246
1434,44.01290305933515
1435,53.425111206100574
1436,26.88788259032694
1437,20.192651177782263
1439,47.58528141246633
1440,69.88345640718408
1441,54.18315735224028
1442,67.88719189272966
1446,85.63214663250204
1447,48.92530965478785
1449,42.648639059369394
1451,47.12221154562921
1454,39.72073564939706
1455,59.27813778761569
1461,22.22091281756496
1462,63.84975664479363
1463,50.642836545430725
1470,33.24210617551438
1471,39.9117007275
1472,78.36976865415892
1474,58.8687393772296
1475,21.315439617962316
1477,61.16078736650836
1478,20.636986864807096
1479,46.829728853599995
1480,20.643983130509742
1481,21.273889802676397
1482,26.331231130849964
1484,60.81782967695911
1485,66.04995179280253
1486,29.02669143527915
1487,30.23381552350853
1488,92.70798105738001
1489,44.45775708759968
1490,16.683810038440267
1492,21.273889802676397
1495,34.5170829966936
1496,33.84822099329384
1497,21.315439617962316
1501,27.764661373801193
1503,47.59027317419788
1504,21.006158282673056
1505,91.98193280287323
1506,35.25109873355009
1508,18.213423531547182
1511,36.034986045584105
1512,56.89639869185277
1515,24.008087520452715
1519,56.17202324847625
1520,64.2422570264633
1521,71.06946969621875
1524,71.45147669575243
1525,24.99085487978434
1526,26.331231130849964
1527,57.84304453584791
1528,46.04993588604589
1529,73.60960374045132
1530,54.05035549981944
1531,77.57241616668212
1532,43.82461256540761
1533,41.45866586974911
1534,34.87779252734748
1535,20.715276688430222
1537,45.8865062308547
1538,53.60262351863886
1539,34.16310185505021
1540,22.806686131520443
1543,29.938673892690606
1544,83.76443413000251
1545,18.934535921989667
1547,36.674339572521184
1549,58.467140543329045
1550,24.952383459297092
1553,28.76307151225355
1554,32.23633512741841
1555,32.18894888045299
1556,19.210831950169997
1558,57.367172677030396
1561,35.8669251962873
1562,54.57286948121089
1563,51.70593852720963
1565,52.34321407007379
1566,28.984830372586277
1567,26.02304716511143
1568,40.53467211904272
1571,77.1626214065
1574,90.9281299706427
1575,21.828318361355894
1578,56.429966131190355
1579,48.33343574690965
1580,15.34143450917556
1584,40.38225668836045
1585,48.780967552285624
1586,64.14540453690984
1587,61.559722163565645
1590,36.26679655599228
1591,39.30837242759101
1593,69.38326420984616
1595,42.36581824506789
1596,48.16160534923189
1597,28.969901629756233
1598,87.64922513081522
1600,40.455385471425345
1602,68.42005839456132
1603,44.7011048148
1606,69.26938781539373
1607,20.18412958266589
1609,50.14235958076888
1611,50.68152473434696
1613,42.16362141836551
1614,58.60179539490501
1615,57.0252189317228
1616,74.25432693438869
1617,32.58981870319273
1620,94.22799681884462
1621,41.10075082866273
1623,34.6221982193941
1624,57.08169163612264
1625,61.559722163565645
1626,43.445998198796325
1629,64.50525051672052
1630,26.331231130849964
1631,26.686289569119396
1632,28.585124353753496
1633,33.24210617551438
1634,32.23633512741841
1635,29.31479755921027
1636,62.99905985973743
1638,39.47117423447883
1639,18.934535921989667
1644,45.85599657736162
1646,75.05552968767
1647,34.0010526231913
1648,27.466761014299625
1649,58.7206631360073
1653,73.10425992171653
1654,37.34637467320311
1659,24.475616875937355
1661,74.57424353524924
1662,53.473303637491334
1663,64.1900245198625
1664,26.02304716511143
1667,33.24210617551438
1668,41.88582786060139
1673,71.9534886324949
1674,29.009944751731894
1675,57.4540116614512
1676,29.02669143527915
1677,38.514014711917504
1678,73.07476027904362
1679,16.875395897814762
1681,28.19972017668509
1683,73.75108184316807
1684,75.12790724738225
1686,49.27370460579374
1687,79.96739125958068
1691,23.481955729644923
1692,72.47805932236199
1694,16.529281724893966
1695,23.602766680989113
1696,30.22800569962951
1697,75.98692789966785
1698,88.51528295031437
1699,95.69043844068673
1700,71.9088998977431
1701,30.84332791261816
1702,74.72829072654716
1704,79.11699967663917
1705,29.31479755921027
1706,78.34519031576188
1708,38.03141615634562
1709,23.779818582790927
1710,49.45646952165329
1711,44.08392979423238
1712,23.37996894569425
1717,47.161131403342715
1718,42.680532754855626
1719,28.471156673259166
1723,15.333308752985443
1724,56.003932343008
1725,54.06932719150197
1729,26.973692172162576
1730,24.844171056690783
1731,46.67036662643775
1732,42.801654996179245
1733,65.19607657826096
1734,50.80093146434213
1735,26.331231130849964
1738,19.868488919201997
1743,56.541576030624995
1744,39.0413521128084
1747,19.6666351415497
1748,14.33788212591523
1749,18.589011292782658
1753,39.19562677951423
1754,84.5022425746695
1755,23.295475119592602
1756,51.21501446536783
1757,32.49221789585841
1759,33.24210617551438
1761,90.91503582501299
1762,46.04344842534724
1763,29.009944751731894
1764,22.916024448525835
1766,38.06422349984178
1767,21.547073378073435
1770,65.49612427240663
1771,72.01632227218052
1773,29.009944751731894
1774,66.87270210700197
1776,71.74076583442248
1778,26.489543595138123
1779,52.71825890446194
1780,13.847327337771684
1781,24.927761271244844
1785,35.50479676742163
1787,30.036494693319337
1788,54.41595287277929
1791,63.05165991585101
1793,9.771599186403423
1796,47.098865222896464
1797,33.85640688311305
1801,22.188511828397807
1805,59.63166633057283
1806,26.02304716511143
1808,74.6822332305655
1809,23.481955729644923
1811,42.361551886479404
1813,50.989534003910634
1814,72.65218229070203
1816,37.74899773713241
1817,26.22218018873293
1819,38.49639219536637
1822,30.9287253502674
1823,26.13864530776076
1824,20.65083022223975
1825,35.477067309785625
1829,30.873173084188167
1830,73.59229094934096
1833,21.934898875629095
1834,32.09096978469761
1836,56.14061552850119
1839,38.865715064832685
1840,27.6721125044
1842,18.240137433297388
1843,51.142265865199384
1845,39.9117007275
1846,72.90128431662329
1850,33.85640688311305
1852,96.34635032115925
1854,27.885986217560834
1855,33.85640688311305
1856,43.247260726736826
1857,67.30208358221014
1858,53.69502079807914
1859,62.66510020458003
1868,68.49280699472978
1869,29.791562482243258
1870,23.260789744322608
1871,31.33914536183155
1873,41.5280624404987
1875,26.331231130849964
1881,26.024235150187483
1882,14.513345722961136
1884,52.88091165445145
1890,18.934535921989667
1891,34.433624160815214
1895,24.751442307915188
1897,81.2781489204621
1898,37.72104281563822
1899,66.78575476497447
1901,43.62406810440158
1902,53.92514231981438
1906,88.23312077486297
1907,32.63395739360712
1910,35.50479676742163
1911,42.07476009210416
1912,24.475616875937355
1914,60.46687050029112
1915,35.77779121457282
1916,54.77748443546448
1918,38.49639219536637
1920,55.26235485018673
1921,73.70666570789646
1922,79.26465690886253
1924,16.374031062780098
1926,70.91467181372417
1928,52.992006011787005
1929,40.55310183111561
1930,18.934535921989667
1932,71.19880405200973
1934,32.333529708141164
1936,57.398305793861326
1937,99.17811262773186
1938,34.582687466290544
1941,77.0293674769058
1944,24.713412608845353
1948,51.61322946820639
1950,66.56651145931521
1951,76.17374913213885
1952,86.37425811194969
1954,79.73558693282533
1957,27.885986217560834
1958,77.98838073299756
1959,41.23139056314552
1960,17.425684740392963
1964,58.496538469702266
1965,89.75764590927943
1966,41.28470111139078
1967,35.77779121457282
1974,35.58376526024705
1975,55.30704380055826
1976,66.06074603466017
1977,43.90287080024999
1979,66.2684842231778
1982,86.36422114938011
1983,66.3318706558832
1984,26.02304716511143
1986,62.54204650301919
1988,23.82862506900128
1992,21.3867148910023
1993,63.58227648335992
1994,41.96406435154922
1995,38.865715064832685
1996,57.65023438771436
1997,48.164387514066206
1998,30.22800569962951
2000,31.81673496703277
2001,28.329586103114174
2002,15.609909621414372
2003,78.27041698969397
2006,45.865379839488895
2007,38.07414544221144
2009,29.31479755921027
2010,37.74534727462332
2012,46.913753488391016
2013,28.18642321575696
2014,28.50719807782996
2015,42.557729400768
2016,20.075346474668542
2018,47.120822735518225
2020,76.98280375155521
2021,49.58409014351689
2022,60.363965278926415
2025,47.283512012696235
2026,65.77209108759313
2030,37.74534727462332
2031,33.24210617551438
2033,63.199250724361264
2034,21.828318361355894
2035,16.205573959475345
2036,58.4328167467814
2037,24.629442722264614
2038,21.45492777649639
2039,33.85640688311305
2043,51.0435356205932
2045,33.24210617551438
2046,26.331231130849964
2047,14.477188904394959
2048,73.31927244873812
2050,24.475616875937355
2051,66.06074603466017
2054,55.90124812603415
2056,37.8422051389525
2063,58.05338288120141
2065,20.18412958266589
2068,69.59300229386385
2071,52.58953508061775
2074,42.12901743103562
2076,43.315024046833926
2077,76.62315053993747
2080,17.45529319832674
2082,29.141876720653034
2086,33.24210617551438
2087,33.362647015111165
2089,26.607800485
2091,68.70875062447841
2092,40.003682435669184
2093,57.276229152020534
2095,33.24210617551438
2097,83.98317784759986
2098,53.62955119810128
2102,39.17712954748683
2103,20.805404375704725
2106,62.71838685902044
2109,14.922229378839038
2110,72.38466153640788
2111,55.51089895310433
2112,80.90697704301073
2113,66.67675771961811
2116,92.13447332214716
2117,23.635415399421905
2121,22.97837151668556
2125,69.845476273125
2126,60.67573194242778
2128,28.09034655645002
2129,64.84550052199059
2134,79.28972064804228
2135,50.35966531703995
2138,23.137217807953288
2139,88.56909394871427
2142,30.222445084409834
2143,95.9839673940035
2144,68.66529157179026
2148,11.44421526019119
2150,58.35681482149077
2152,35.87125694620625
2153,23.602766680989113
2154,34.138310058234545
2156,46.98076983174041
2157,68.85270555155422
2158,45.74674469313533
2159,29.009944751731894
2160,25.595403083486843
2164,44.320711003637236
2165,23.49110749326486
2166,33.708739965650295
2167,75.12790724738225
2169,91.70487210907945
2171,61.16078736650836
2172,34.67305445347949
2173,17.166322895608346
2174,61.02375913105849
2175,24.426833229862954
2178,45.53392375485161
2179,23.21485948684284
2180,64.38430734589416
2182,31.840296812949443
2183,44.02729576141662
2186,37.82265853784644
2187,51.85109838320884
2188,50.04800567011215
2190,92.72415320401295
2191,68.40488428523835
2192,76.07582392250102
2194,15.61177928769573
2196,32.28811744067812
2198,16.76081920733981
2199,29.551295682904215
2200,27.961806901157676
2202,38.329243386968336
2203,32.23633512741841
2204,74.77709446683251
2205,89.08979963205539
2206,40.30097147563305
2207,31.53517094557937
2208,41.45783928246236
2209,67.88634028346735
2213,58.074366537682295
2215,50.56123481695187
2217,41.187417192317106
2218,38.1107360637136
2219,16.69184998979538
2222,54.57286948121089
2224,30.70243718241868
2225,20.65083022223975
2230,26.331231130849964
2232,23.485694295902988
2233,33.24210617551438
2234,83.58319935424701
2235,69.2443964387882
2236,18.240137433297388
2237,66.84058883330302
2238,63.63346994470866
2240,23.697572306953123
2242,25.683580727636283
2244,29.009944751731894
2245,48.37781905879859
2246,62.11338634399593
2247,30.66529499185558
2248,53.57169049246759
2250,33.24210617551438
2251,65.13822194984888
2255,55.8763810185
2256,23.74707742885925
2260,26.02304716511143
2261,74.55978937979178
2264,50.90187919239761
2267,75.9401008422374
2271,26.331231130849964
2272,78.3537845714598
2274,21.273889802676397
2275,79.08016680707827
2276,47.63842008496356
2277,29.141876720653034
2280,29.68438568716119
2281,34.23225793385589
2283,49.98254672389761
2287,30.895252705327913
2288,45.61337226304089
2289,59.578335869049695
